鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
永康區,租賃房屋,臺南市永康區中山南路９５巷７之３號,0.0,,,,1150427,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711012,78.24,3,2,1,有,無,無,14000,179,,0.0,0,台南市社會住宅包租代管第5期計畫中央版租金依照租金水準區間表評定,RPSNMLMLNHLGFKD09CC,整棟(戶)出租,無,1150501~1160430,無,冷氣、熱水器、洗衣機,社會住宅代管
歸仁區,租賃房屋,臺南市歸仁區 中正南路３段９５巷３０弄２９號,0.0,,,,1150425,土地0建物0車位0,全,5,透天厝,住宅、管理維護空間、門廊、樓梯間、機械室。,鋼筋混凝土造,0960914,18.18,25,0,25,有,無,無,4800,264,,0.0,0,租金總額含網路費；,RPPNMLOLNHLGFID78CC,分租套房,無,1150701~1160630,有,冷氣、熱水器、網路,一般轉租
歸仁區,租賃房屋,臺南市歸仁區中正南路３段９５巷３０弄２９號,0.0,,,,1150425,土地0建物0車位0,全,5,透天厝,住宅、管理維護空間、門廊、樓梯間、機械室。,鋼筋混凝土造,0960914,18.18,25,0,25,有,無,無,4800,264,,0.0,0,租金總額含網路費；,RPQNMLOLNHLGFID88CC,分租套房,無,1150701~1160630,有,冷氣、熱水器、網路,一般轉租
歸仁區,租賃房屋,臺南市歸仁區中正南路３段９５巷３０弄２９號,0.0,,,,1150426,土地0建物0車位0,全,5,透天厝,住宅、管理維護空間、門廊、樓梯間、機械室。,鋼筋混凝土造,0960914,18.18,25,0,25,有,無,無,2750,151,,0.0,0,多人共同承租2；租金總額含網路費；,RPRNMLOLNHLGFID98CC,分租套房,無,1150701~1160630,有,冷氣、熱水器、網路,一般轉租
北區,租賃房屋,臺南市北區武聖路１１４巷８號,0.0,,,,1150428,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0691104,267.22,4,1,2,有,無,無,20000,75,,0.0,0,台南市社會住宅包租代管增辦第4期計畫公會版租金依照租金水準區間表評定續租案件；,RPQOMLPLNHLGFAD28CC,整棟(戶)出租,無,1150525~1160524,無,熱水器、瓦斯或天然氣,社會住宅代管
安南區,租賃房屋,臺南市安南區安通一街２１號十樓之７,0.0,,,,1150428,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1101230,100.03999999999999,2,2,1,有,有,有,21000,210,,0.0,0,參加公會版住宅包租代管五期計畫租金總額含管理費；未租賃車位，建物登記含有車位面積；,RPPNMLPLNHLGFBD18CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
安南區,租賃房屋,臺南市安南區慈興七街１５號五樓之３,0.0,,,,1150430,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110601,80.17,2,1,2,有,有,有,16500,206,,0.0,0,參加公會版住宅包租代管五期計畫多人共同承租2；,RPQNMLPLNHLGFBD28CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
東區,租賃房屋,臺南市東區東光路一段１１號,0.0,,,,1150424,土地0建物1車位0,一層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0811223,133.93,0,1,1,有,有,無,40000,299,,0.0,0,,RPVNMLPLNHLGFCD88CC,,有,1150424~1200430,有,,
東區,租賃房屋,臺南市東區東成街２４號四樓,0.0,,,,1150429,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770423,76.28999999999999,2,2,1,有,無,有,14000,184,,0.0,0,,RPWNMLPLNHLGFCD98CC,整棟(戶)出租,無,1150520~1180519,無,冷氣、熱水器、洗衣機、冰箱,
新化區,租賃房屋,臺南市新化區?拔林５１５之３號,0.0,,,,1150428,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0730406,99.99,3,2,2,有,無,有,10000,100,,0.0,0,台南市社會住宅包租代管第4期計畫公會版租金依照租金水準區間表評定續租案件；,RPRNMLPLNHLGFHD98CC,整棟(戶)出租,無,1150505~1160504,無,熱水器,社會住宅代管
安定區,租賃房屋+車位,臺南市安定區港口３３１之２１號５樓之９,0.0,,,,1150430,土地0建物1車位1,五層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120112,121.28,3,1,2,有,無,有,21000,173,一樓平面,12.94,0,多人共同承租2；租金總額含管理費；,RPTNMLPLNHLGFHD56CC,整棟(戶)出租,無,1150430~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
永康區,租賃房屋,臺南市永康區小東路５０９號十樓之６,0.0,,,,1150430,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851122,74.21000000000001,1,1,1,有,有,有,8500,115,,0.0,0,參加公會版住宅包租代管五期計畫租金總額含管理費；,RPSNMLPLNHLGFKD76CC,獨立套房,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
永康區,租賃房屋,臺南市永康區成功路９１號三樓之１,0.0,,,,1150429,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840516,122.75,3,2,2,有,有,有,12000,98,,0.0,0,參加公會版住宅包租代管五期計畫租金總額含管理費；,RPXNMLPLNHLGFKD27CC,整棟(戶)出租,有,1150501~1180430,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
永康區,租賃房屋,臺南市永康區中華路５７８巷１７之１１７號,0.0,,,,1150430,土地0建物1車位0,十六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810723,51.97,3,2,2,有,有,有,13800,266,,0.0,0,參加公會版住宅包租代管五期計畫,RPOOMLPLNHLGFKD09CC,整棟(戶)出租,有,1150501~1180430,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
永康區,租賃房屋,臺南市永康區東橋五路１８０號六樓之５,0.0,,,,1150429,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1120818,118.88,3,2,2,有,有,有,22600,190,,0.0,0,台南市社會住宅包租代管增辦第4期計畫公會版租金依照租金水準區間表評定續租案件；,RPROMLPLNHLGFKD76CC,整棟(戶)出租,有,1150615~1160614,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
安平區,租賃房屋,臺南市安平區慶平路２００號六樓之２０,0.0,,,,1150430,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841024,30.81,1,1,1,有,有,有,7400,240,,0.0,0,台南市社會住宅包租代管增辦第4期計畫公會版租金依照租金水準區間表評定續租案件；,RPSOMLQLNHLGFAD58CC,獨立套房,有,1150520~1160519,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
安南區,土地,海中段663地號,372.26,住,,,1150429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,50000,134,,0.0,0,115.05.01-115.05.31為免租金裝潢，租金於115.06.01起算含有多個門牌且未個別計算租金臺南市安南區海佃路二段475、477號；含增建或未登記建物；,RPSNMLQLNHLGFBD58CC,,,1150601~1200531,,,
南區,租賃房屋,臺南市南區大同路二段１１４號八樓之２,0.0,,,,1150430,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0881021,139.12,3,2,2,有,有,有,14600,105,,0.0,0,台南市社會住宅包租代管增辦第4期計畫公會版租金依照租金水準區間表評定多人共同承租2；,RPROMLQLNHLGFCD68CC,整棟(戶)出租,有,1150520~1160519,有,熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
永康區,租賃房屋,臺南市永康區鹽行里仁愛街１０８巷３２弄５號,0.0,,,,1150430,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0830228,21.27,9,0,9,有,無,有,4800,226,,0.0,0,租金總額含水費；租賃建物部分範圍，且未計入共有部分面積；,RPUNMLQLNHLGFKD07CC,分租套房,無,1150501~1160430,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,一般代管
永康區,租賃房屋,臺南市永康區華興街１４０號,0.0,,,,1150428,土地0建物1車位0,全,3,透天厝,商業用,鋼筋混凝土造,0770412,137.37,4,2,2,有,無,有,19000,138,,0.0,0,含增建或未登記建物；,RPQQMLQLNHLGFKD96CC,分層出租,無,1150505~1160504,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視,
中西區,租賃房屋,臺南市中西區南門路２３３號７樓之１,0.0,,,,1150424,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701217,23.0,5,1,2,有,有,有,12800,557,,0.0,0,租金總額含管理費；網路費；,RPTOMLRLNHLGFAD78CC,分租套房,無,1150601~1160530,有,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
